"id_releve","transect_habitat","releve_date","jour_julien","heure_debut","heure_fin","temperature","vent","couverture_nuageuse","mois","duree_obs","heure_debut_releve","heure_fin_releve"
"19351","Jardin",2014-06-06,16227,1899-12-31 14:00:00,1899-12-31 14:10:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",6,600,"14","14"
"19352","Jardin",2013-08-09,15926,1899-12-31 15:10:00,1899-12-31 15:21:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",8,660,"15","15"
"19353","Jardin",2013-08-09,15926,1899-12-31 15:10:00,1899-12-31 15:21:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",8,660,"15","15"
"19355","Jardin",2013-07-09,15895,1899-12-31 15:15:00,1899-12-31 15:26:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,660,"15","15"
"19356","Jardin",2012-08-16,15568,1899-12-31 14:00:00,1899-12-31 14:10:00,"26-30°C","0 Beaufort (0km/h)","Soleil voilé",8,600,"14","14"
"19357","Jardin",2012-07-09,15530,1899-12-31 14:45:00,1899-12-31 14:55:00,"21-25°C","0 Beaufort (0km/h)","nuages 0-25%",7,600,"14","14"
"19358","Jardin",2012-06-06,15497,1899-12-31 14:00:00,1899-12-31 14:10:00,"16-20°C","3 Beaufort (12-19km/h)","nuages 51-75%",6,600,"14","14"
"19359","Jardin",2011-07-28,15183,1899-12-31 14:00:00,1899-12-31 14:13:00,"31-35°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,780,"14","14"
"19360","Jardin",2011-05-30,15124,1899-12-31 14:00:00,1899-12-31 14:11:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 0-25%",5,660,"14","14"
"19361","Jardin",2011-08-07,15193,1899-12-31 13:50:00,1899-12-31 14:01:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 51-75%",8,660,"13","14"
"19364","Lisière de bois",2011-06-30,15155,1899-12-31 14:00:00,1899-12-31 14:15:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,900,"14","14"
"19366","Square urbain",2016-08-10,17023,1899-12-31 12:25:00,1899-12-31 12:35:00,"16-20°C","3 Beaufort (12-19km/h)","nuages 26-50%",8,600,"12","12"
"19367","Square urbain",2016-07-11,16993,1899-12-31 11:50:00,1899-12-31 12:00:00,"16-20°C","3 Beaufort (12-19km/h)","nuages 26-50%",7,600,"11","12"
"19368","Square urbain",2016-06-09,16961,1899-12-31 11:50:00,1899-12-31 12:00:00,"16-20°C","2 Beaufort (6-11km/h)","Ciel dégagé",6,600,"11","12"
"19369","Square urbain",2015-08-07,16654,1899-12-31 11:15:00,1899-12-31 11:25:00,"21-25°C","2 Beaufort (6-11km/h)","Soleil voilé",8,600,"11","11"
"19370","Square urbain",2015-07-10,16626,1899-12-31 11:35:00,1899-12-31 11:45:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",7,600,"11","11"
"19371","Square urbain",2015-06-11,16597,1899-12-31 12:40:00,1899-12-31 12:50:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",6,600,"12","12"
"19372","Square urbain",2014-08-14,16296,1899-12-31 13:00:00,1899-12-31 13:10:00,"21-25°C","2 Beaufort (6-11km/h)","Soleil voilé",8,600,"13","13"
"19373","Square urbain",2014-07-18,16269,1899-12-31 13:15:00,1899-12-31 13:20:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",7,300,"13","13"
"19374","Square urbain",2014-06-16,16237,1899-12-31 11:00:00,1899-12-31 11:10:00,"16-20°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,600,"11","11"
"19375","Square urbain",2012-08-16,15568,1899-12-31 12:00:00,1899-12-31 12:10:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",8,600,"12","12"
"19376","Square urbain",2012-07-03,15524,1899-12-31 13:00:00,1899-12-31 13:10:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"13","13"
"19377","Square urbain",2012-06-14,15505,1899-12-31 12:20:00,1899-12-31 12:30:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",6,600,"12","12"
"19378","Square urbain",2011-08-10,15196,1899-12-31 13:12:00,1899-12-31 13:21:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 51-75%",8,540,"13","13"
"19379","Square urbain",2011-07-05,15160,1899-12-31 12:00:00,1899-12-31 12:09:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,540,"12","12"
"19380","Square urbain",2011-05-30,15124,1899-12-31 12:02:00,1899-12-31 12:11:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",5,540,"12","12"
"19381","Prairie",2015-08-17,16664,1899-12-31 14:20:00,1899-12-31 14:30:00,"21-25°C","2 Beaufort (6-11km/h)","nuages 0-25%",8,600,"14","14"
"19382","Prairie",2015-07-13,16629,1899-12-31 11:35:00,1899-12-31 11:45:00,"21-25°C","2 Beaufort (6-11km/h)","nuages 26-50%",7,600,"11","11"
"19383","Prairie",2015-06-10,16596,1899-12-31 14:30:00,1899-12-31 14:40:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",6,600,"14","14"
"19384","Prairie",2014-08-09,16291,1899-12-31 16:50:00,1899-12-31 17:00:00,"21-25°C","2 Beaufort (6-11km/h)","nuages 51-75%",8,600,"16","17"
"19385","Prairie",2014-07-16,16267,1899-12-31 11:30:00,1899-12-31 11:40:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",7,600,"11","11"
"19386","Prairie",2014-06-14,16235,1899-12-31 13:45:00,1899-12-31 13:55:00,"16-20°C","4 Beaufort (20-28km/h)","nuages 51-75%",6,600,"13","13"
"19387","Prairie",2011-07-04,15159,1899-12-31 15:45:00,1899-12-31 15:55:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"15","15"
"19388","Prairie",2011-08-10,15196,1899-12-31 16:00:00,1899-12-31 16:11:00,"21-25°C","1 Beaufort (1-5km/h)","Soleil voilé",8,660,"16","16"
"19389","Gazon",2011-07-05,15160,1899-12-31 13:05:00,1899-12-31 13:15:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"13","13"
"19390","Prairie",2011-07-05,15160,1899-12-31 13:20:00,1899-12-31 13:30:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"13","13"
"19391","Gazon",2016-08-11,17024,1899-12-31 15:15:00,1899-12-31 15:25:00,"21-25°C","4 Beaufort (20-28km/h)","nuages 76-100%",8,600,"15","15"
"19392","Gazon",2016-07-07,16989,1899-12-31 15:45:00,1899-12-31 15:55:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"15","15"
"19393","Gazon",2016-06-09,16961,1899-12-31 16:35:00,1899-12-31 16:45:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",6,600,"16","16"
"19394","Gazon",2015-08-12,16659,1899-12-31 12:00:00,1899-12-31 12:10:00,"31-35°C","2 Beaufort (6-11km/h)","Ciel dégagé",8,600,"12","12"
"19395","Gazon",2015-07-05,16621,1899-12-31 14:35:00,1899-12-31 14:45:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"14","14"
"19396","Gazon",2015-06-05,16591,1899-12-31 12:00:00,1899-12-31 12:10:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",6,600,"12","12"
"19397","Gazon",2014-08-11,16293,1899-12-31 12:20:00,1899-12-31 12:30:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",8,600,"12","12"
"19398","Gazon",2014-07-18,16269,1899-12-31 13:20:00,1899-12-31 13:35:00,"31-35°C","0 Beaufort (0km/h)","Ciel dégagé",7,900,"13","13"
"19399","Gazon",2014-06-06,16227,1899-12-31 12:00:00,1899-12-31 12:15:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,900,"12","12"
"19400","Gazon",2012-08-10,15562,1899-12-31 13:00:00,1899-12-31 13:20:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,1200,"13","13"
"19401","Gazon",2012-07-04,15525,1899-12-31 12:00:00,1899-12-31 12:15:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,900,"12","12"
"19402","Gazon",2011-07-06,15161,1899-12-31 12:30:00,1899-12-31 12:40:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 51-75%",7,600,"12","12"
"19403","Gazon",2011-08-12,15198,1899-12-31 11:40:00,1899-12-31 11:52:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 51-75%",8,720,"11","11"
"19404","Square urbain",2011-07-11,15166,1899-12-31 14:45:00,1899-12-31 14:55:00,"26-30°C","1 Beaufort (1-5km/h)","Soleil voilé",7,600,"14","14"
"19407","Bords d’infrastructures",2011-06-01,15126,1899-12-31 15:00:00,1899-12-31 15:20:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",6,1200,"15","15"
"19408","Prairie",2016-08-11,17024,1899-12-31 13:55:00,1899-12-31 14:05:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 76-100%",8,600,"13","14"
"19409","Prairie",2016-07-07,16989,1899-12-31 16:50:00,1899-12-31 17:00:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"16","17"
"19410","Prairie",2016-06-10,16962,1899-12-31 14:20:00,1899-12-31 14:30:00,"21-25°C","2 Beaufort (6-11km/h)","Soleil voilé",6,600,"14","14"
"19411","Prairie",2015-08-12,16659,1899-12-31 12:40:00,1899-12-31 12:50:00,"31-35°C","0 Beaufort (0km/h)","Ciel dégagé",8,600,"12","12"
"19412","Prairie",2015-07-06,16622,1899-12-31 11:35:00,1899-12-31 11:45:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"11","11"
"19413","Prairie",2015-06-10,16596,1899-12-31 12:10:00,1899-12-31 12:20:00,"21-25°C","4 Beaufort (20-28km/h)","Ciel dégagé",6,600,"12","12"
"19414","Prairie",2014-08-11,16293,1899-12-31 13:45:00,1899-12-31 13:55:00,"16-20°C","2 Beaufort (6-11km/h)","nuages 51-75%",8,600,"13","13"
"19415","Prairie",2014-07-16,16267,1899-12-31 13:00:00,1899-12-31 13:10:00,"26-30°C","0 Beaufort (0km/h)","nuages 0-25%",7,600,"13","13"
"19416","Prairie",2014-06-06,16227,1899-12-31 12:00:00,1899-12-31 12:10:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,600,"12","12"
"19417","Prairie",2011-08-11,15197,1899-12-31 13:40:00,1899-12-31 13:50:00,"26-30°C","3 Beaufort (12-19km/h)","Soleil voilé",8,600,"13","13"
"19418","Bords d’infrastructures",2011-06-06,15131,1899-12-31 15:15:00,1899-12-31 15:25:00,"16-20°C","0 Beaufort (0km/h)","nuages 51-75%",6,600,"15","15"
"19419","Bords d’infrastructures",2011-07-29,15184,1899-12-31 12:00:00,1899-12-31 12:10:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"12","12"
"19420","Bords d’infrastructures",2011-06-30,15155,1899-12-31 15:20:00,1899-12-31 15:30:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,600,"15","15"
"19421","Prairie",2012-06-28,15519,1899-12-31 14:40:00,1899-12-31 14:50:00,"21-25°C","0 Beaufort (0km/h)","Soleil voilé",6,600,"14","14"
"19422","Prairie",2012-06-13,15504,1899-12-31 14:40:00,1899-12-31 14:50:00,"16-20°C","0 Beaufort (0km/h)","nuages 51-75%",6,600,"14","14"
"19423","Prairie",2012-07-26,15547,1899-12-31 11:15:00,1899-12-31 11:25:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"11","11"
"19424","Prairie",2011-07-29,15184,1899-12-31 12:40:00,1899-12-31 12:50:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"12","12"
"19425","Prairie",2011-06-30,15155,1899-12-31 14:44:00,1899-12-31 14:54:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,600,"14","14"
"19426","Prairie",2011-06-06,15131,1899-12-31 15:35:00,1899-12-31 15:45:00,"16-20°C","0 Beaufort (0km/h)","nuages 51-75%",6,600,"15","15"
"19430","Bords d’infrastructures",2011-08-10,15196,1899-12-31 14:42:00,1899-12-31 14:52:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",8,600,"14","14"
"19431","Bords d’infrastructures",2011-07-11,15166,1899-12-31 11:00:00,1899-12-31 11:15:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,900,"11","11"
"19432","Bords d’infrastructures",2011-06-24,15149,1899-12-31 15:30:00,1899-12-31 15:50:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 0-25%",6,1200,"15","15"
"19433","Bords d’infrastructures",2011-08-10,15196,1899-12-31 14:10:00,1899-12-31 14:20:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"14","14"
"19434","Bords d’infrastructures",2011-06-24,15149,1899-12-31 14:20:00,1899-12-31 14:40:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 0-25%",6,1200,"14","14"
"19435","Bords d’infrastructures",2011-07-12,15167,1899-12-31 14:45:00,1899-12-31 15:00:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",7,900,"14","15"
"19436","Prairie",2011-08-12,15198,1899-12-31 14:02:00,1899-12-31 14:12:00,"21-25°C","1 Beaufort (1-5km/h)","Soleil voilé",8,600,"14","14"
"19437","Gazon",2014-08-22,16304,1899-12-31 14:00:00,1899-12-31 14:15:00,"21-25°C","1 Beaufort (1-5km/h)","Soleil voilé",8,900,"14","14"
"19438","Gazon",2014-06-11,16232,1899-12-31 14:15:00,1899-12-31 14:25:00,"21-25°C","1 Beaufort (1-5km/h)","Soleil voilé",6,600,"14","14"
"19439","Gazon",2013-08-12,15929,1899-12-31 13:50:00,1899-12-31 14:00:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 51-75%",8,600,"13","14"
"19440","Gazon",2013-07-05,15891,1899-12-31 14:00:00,1899-12-31 14:10:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"14","14"
"19441","Gazon",2013-06-07,15863,1899-12-31 15:15:00,1899-12-31 15:25:00,"26-30°C","1 Beaufort (1-5km/h)","Soleil voilé",6,600,"15","15"
"19442","Gazon",2012-06-14,15505,1899-12-31 11:57:00,1899-12-31 12:07:00,"21-25°C","0 Beaufort (0km/h)","Soleil voilé",6,600,"11","12"
"19443","Gazon",2012-07-04,15525,1899-12-31 15:35:00,1899-12-31 15:45:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 76-100%",7,600,"15","15"
"19444","Gazon",2011-08-12,15198,1899-12-31 14:25:00,1899-12-31 14:35:00,"21-25°C","1 Beaufort (1-5km/h)","Soleil voilé",8,600,"14","14"
"19445","Prairie",2014-08-22,16304,1899-12-31 15:05:00,1899-12-31 15:15:00,"21-25°C","1 Beaufort (1-5km/h)","Soleil voilé",8,600,"15","15"
"19446","Prairie",2014-06-11,16232,1899-12-31 14:55:00,1899-12-31 15:05:00,"21-25°C","1 Beaufort (1-5km/h)","Soleil voilé",6,600,"14","15"
"19447","Prairie",2013-07-05,15891,1899-12-31 15:12:00,1899-12-31 15:22:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"15","15"
"19448","Prairie",2013-06-07,15863,1899-12-31 15:51:00,1899-12-31 16:01:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,600,"15","16"
"19449","Prairie",2013-08-12,15929,1899-12-31 15:56:00,1899-12-31 16:10:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 51-75%",8,840,"15","16"
"19450","Prairie",2012-07-04,15525,1899-12-31 15:10:00,1899-12-31 15:20:00,"26-30°C","1 Beaufort (1-5km/h)","Soleil voilé",7,600,"15","15"
"19451","Prairie",2011-08-12,15198,1899-12-31 15:07:00,1899-12-31 15:17:00,"21-25°C","3 Beaufort (12-19km/h)","Soleil voilé",8,600,"15","15"
"19452","Prairie",2011-08-12,15198,1899-12-31 15:07:00,1899-12-31 15:17:00,"21-25°C","3 Beaufort (12-19km/h)","Soleil voilé",8,600,"15","15"
"19454","Gazon",2017-06-05,17322,1899-12-31 14:05:00,1899-12-31 14:20:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,900,"14","14"
"19457","Gazon",2016-07-06,16988,1899-12-31 16:00:00,1899-12-31 16:10:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 26-50%",7,600,"16","16"
"19459","Gazon",2015-06-04,16590,1899-12-31 14:50:00,1899-12-31 15:10:00,"16-20°C","3 Beaufort (12-19km/h)","Ciel dégagé",6,1200,"14","15"
"19460","Gazon",2014-08-05,16287,1899-12-31 14:40:00,1899-12-31 14:55:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",8,900,"14","14"
"19461","Gazon",2014-07-02,16253,1899-12-31 15:00:00,1899-12-31 15:15:00,"21-25°C","4 Beaufort (20-28km/h)","Ciel dégagé",7,900,"15","15"
"19462","Gazon",2014-06-10,16231,1899-12-31 14:45:00,1899-12-31 15:00:00,"21-25°C","3 Beaufort (12-19km/h)","Soleil voilé",6,900,"14","15"
"19463","Gazon",2011-08-17,15203,1899-12-31 14:20:00,1899-12-31 14:30:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",8,600,"14","14"
"19464","Gazon",2011-07-12,15167,1899-12-31 11:05:00,1899-12-31 11:17:00,"21-25°C","5 Beaufort (29-38km/h)","Soleil voilé",7,720,"11","11"
"19465","Prairie",2016-08-11,17024,1899-12-31 11:00:00,1899-12-31 11:10:00,"16-20°C","3 Beaufort (12-19km/h)","nuages 26-50%",8,600,"11","11"
"19466","Prairie",2016-07-08,16990,1899-12-31 10:05:00,1899-12-31 10:15:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"10","10"
"19467","Prairie",2016-06-08,16960,1899-12-31 11:30:00,1899-12-31 11:40:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",6,600,"11","11"
"19468","Prairie",2015-07-07,16623,1899-12-31 11:35:00,1899-12-31 11:45:00,"26-30°C","2 Beaufort (6-11km/h)","Soleil voilé",7,600,"11","11"
"19469","Prairie",2015-06-05,16591,1899-12-31 11:00:00,1899-12-31 11:10:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",6,600,"11","11"
"19470","Prairie",2014-08-11,16293,1899-12-31 11:20:00,1899-12-31 11:30:00,"16-20°C","3 Beaufort (12-19km/h)","nuages 26-50%",8,600,"11","11"
"19471","Prairie",2014-07-17,16268,1899-12-31 11:00:00,1899-12-31 11:10:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"11","11"
"19473","Prairie",2012-08-10,15562,1899-12-31 12:50:00,1899-12-31 13:00:00,"31-35°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"12","13"
"19474","Prairie",2012-07-16,15537,1899-12-31 11:30:00,1899-12-31 11:40:00,"16-20°C","1 Beaufort (1-5km/h)","Soleil voilé",7,600,"11","11"
"19475","Prairie",2011-08-12,15198,1899-12-31 12:30:00,1899-12-31 12:40:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 76-100%",8,600,"12","12"
"19476","Prairie",2011-07-07,15162,1899-12-31 12:30:00,1899-12-31 12:40:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 76-100%",7,600,"12","12"
"19477","Prairie",2011-06-01,15126,1899-12-31 12:40:00,1899-12-31 12:50:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",6,600,"12","12"
"19478","Jardin",2011-08-12,15198,1899-12-31 11:55:00,1899-12-31 12:05:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 76-100%",8,600,"11","12"
"19479","Jardin",2011-07-01,15156,1899-12-31 13:35:00,1899-12-31 13:45:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,600,"13","13"
"19480","Prairie",2016-06-09,16961,1899-12-31 13:30:00,1899-12-31 13:50:00,"21-25°C","2 Beaufort (6-11km/h)","Soleil voilé",6,1200,"13","13"
"19481","Prairie",2013-06-09,15865,1899-12-31 13:30:00,1899-12-31 13:50:00,"21-25°C","2 Beaufort (6-11km/h)","Soleil voilé",6,1200,"13","13"
"19485","Prairie",2012-08-17,15569,1899-12-31 14:15:00,1899-12-31 14:35:00,"31-35°C","0 Beaufort (0km/h)","Ciel dégagé",8,1200,"14","14"
"19487","Prairie",2012-07-26,15547,1899-12-31 14:00:00,1899-12-31 14:20:00,"31-35°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,1200,"14","14"
"19488","Gazon",2016-06-09,16961,1899-12-31 13:30:00,1899-12-31 13:50:00,"21-25°C","2 Beaufort (6-11km/h)","Soleil voilé",6,1200,"13","13"
"19492","Gazon",2012-08-16,15568,1899-12-31 13:25:00,1899-12-31 13:45:00,"26-30°C","3 Beaufort (12-19km/h)","Ciel dégagé",8,1200,"13","13"
"19496","Square urbain",2016-06-09,16961,1899-12-31 13:30:00,1899-12-31 13:50:00,"21-25°C","2 Beaufort (6-11km/h)","Soleil voilé",6,1200,"13","13"
"19500","Square urbain",2012-08-22,15574,1899-12-31 14:25:00,1899-12-31 14:40:00,"21-25°C","1 Beaufort (1-5km/h)","Soleil voilé",8,900,"14","14"
"19504","Gazon",2015-08-06,16653,1899-12-31 14:20:00,1899-12-31 14:30:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",8,600,"14","14"
"19505","Gazon",2015-06-30,16616,1899-12-31 11:00:00,1899-12-31 11:10:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",6,600,"11","11"
"19506","Gazon",2015-06-08,16594,1899-12-31 13:30:00,1899-12-31 13:40:00,"21-25°C","3 Beaufort (12-19km/h)","Ciel dégagé",6,600,"13","13"
"19507","Gazon",2014-08-18,16300,1899-12-31 16:05:00,1899-12-31 16:15:00,"21-25°C","0 Beaufort (0km/h)","nuages 0-25%",8,600,"16","16"
"19508","Gazon",2014-07-11,16262,1899-12-31 14:20:00,1899-12-31 14:30:00,"16-20°C","0 Beaufort (0km/h)","nuages 26-50%",7,600,"14","14"
"19509","Gazon",2014-06-06,16227,1899-12-31 13:20:00,1899-12-31 13:30:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",6,600,"13","13"
"19510","Gazon",2011-07-04,15159,1899-12-31 13:35:00,1899-12-31 13:45:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"13","13"
"19511","Gazon",2011-05-30,15124,1899-12-31 15:30:00,1899-12-31 15:40:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 0-25%",5,600,"15","15"
"19512","Lisière de bois",2016-08-11,17024,1899-12-31 15:00:00,1899-12-31 15:10:00,"21-25°C","4 Beaufort (20-28km/h)","nuages 76-100%",8,600,"15","15"
"19513","Lisière de bois",2016-07-07,16989,1899-12-31 16:15:00,1899-12-31 16:25:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"16","16"
"19514","Lisière de bois",2016-06-09,16961,1899-12-31 16:10:00,1899-12-31 16:20:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",6,600,"16","16"
"19515","Lisière de bois",2015-08-06,16653,1899-12-31 14:50:00,1899-12-31 15:00:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",8,600,"14","15"
"19516","Lisière de bois",2015-06-30,16616,1899-12-31 11:25:00,1899-12-31 11:35:00,"26-30°C","3 Beaufort (12-19km/h)","Ciel dégagé",6,600,"11","11"
"19517","Lisière de bois",2015-06-09,16595,1899-12-31 14:20:00,1899-12-31 14:30:00,"16-20°C","4 Beaufort (20-28km/h)","nuages 0-25%",6,600,"14","14"
"19518","Lisière de bois",2014-08-18,16300,1899-12-31 15:20:00,1899-12-31 15:30:00,"21-25°C","0 Beaufort (0km/h)","nuages 0-25%",8,600,"15","15"
"19519","Lisière de bois",2014-07-11,16262,1899-12-31 14:40:00,1899-12-31 14:50:00,"16-20°C","0 Beaufort (0km/h)","nuages 51-75%",7,600,"14","14"
"19520","Lisière de bois",2014-06-06,16227,1899-12-31 13:00:00,1899-12-31 13:10:00,"26-30°C","2 Beaufort (6-11km/h)","Ciel dégagé",6,600,"13","13"
"19522","Lisière de bois",2013-06-06,15862,1899-12-31 12:45:00,1899-12-31 13:00:00,"16-20°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,900,"12","13"
"19524","Lisière de bois",2011-08-11,15197,1899-12-31 12:55:00,1899-12-31 13:05:00,"26-30°C","3 Beaufort (12-19km/h)","Soleil voilé",8,600,"12","13"
"19525","Lisière de bois",2011-07-05,15160,1899-12-31 13:15:00,1899-12-31 13:26:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,660,"13","13"
"19526","Lisière de bois",2011-05-30,15124,1899-12-31 13:27:00,1899-12-31 13:36:00,"26-30°C","3 Beaufort (12-19km/h)","nuages 0-25%",5,540,"13","13"
"19527","Gazon",2009-07-02,14427,1899-12-31 15:00:00,1899-12-31 15:10:00,"26-30°C","0 Beaufort (0km/h)","nuages 0-25%",7,600,"15","15"
"19528","Gazon",2009-06-02,14397,1899-12-31 16:00:00,1899-12-31 16:10:00,"21-25°C","5 Beaufort (29-38km/h)","Ciel dégagé",6,600,"16","16"
"19529","Gazon",2009-08-11,14467,1899-12-31 14:30:00,1899-12-31 14:40:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",8,600,"14","14"
"19531","Cimetière",2011-08-16,15202,1899-12-31 13:30:00,1899-12-31 13:45:00,"21-25°C","0 Beaufort (0km/h)","nuages 0-25%",8,900,"13","13"
"19532","Cimetière",2011-07-15,15170,1899-12-31 13:30:00,1899-12-31 13:45:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,900,"13","13"
"19534","Cimetière",2011-07-28,15183,1899-12-31 14:00:00,1899-12-31 14:10:00,"16-20°C","3 Beaufort (12-19km/h)","nuages 51-75%",7,600,"14","14"
"19535","Cimetière",2011-06-22,15147,1899-12-31 16:00:00,1899-12-31 16:10:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 51-75%",6,600,"16","16"
"19537","Square urbain",2011-07-26,15181,1899-12-31 11:00:00,1899-12-31 11:10:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 51-75%",7,600,"11","11"
"19538","Square urbain",2011-06-28,15153,1899-12-31 11:00:00,1899-12-31 11:10:00,"21-25°C","0 Beaufort (0km/h)","nuages 0-25%",6,600,"11","11"
